# BEAST v1.10.5 Prerelease #23570d1
# Generated Sun Feb 07 17:49:53 CET 2021 [seed=1612716592799]
# -overwrite Analysis_2_j_2000.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.halfDF	treeLengthPrecision1	treeLengthPrecision2	treeLengthPrecision3	treeLikelihood	branchRates	location.traitLikelihood	skygrid
83500000	-24991.39110715448	-1296.3296453822823	-23695.0614617722	0.7232680665429482	2018.8000196046899	8.75724074608309	1.313916627801323	-1.3675575197184897	1.0020225787332038	1.1995947833403549	0.9016557912787326	1.0883610240234165	0.1248434666158124	-0.5361097780438939	-2.0572657007833937	-2.4485163527948623	-1.5671301136961957	0.71262178706638	0.362204626838978	0.021677442354141707	-0.22812372771447476	-2.0414384319359766	-2.7481925591067844	-2.7326723368141144	-1.8048858188524946	-1.4473513683932226	-0.012188161150150645	1.1154445195974567	-0.49339230592109495	1.4819717625983793	1.5288883649778948	1.0	0.4851901865473063	2.438028531357534	0.16069375543948278	0.07001442975157982	2.601475287848028	0.24459780905602413	0.3219692018310689	0.19737886501194532	0.24686256024644937	0.23378937291053664	0.02465967920971728	0.0038019034990518985	0.003403330746368667	0.0036469253193742147	0.872964779345559	-0.11023699410126048	1.5366401411343937E-8	-2.6239923276681137E-9	-2.6239923276681137E-9	1.1849462115776603E-8	0.19445860034169338	6.763458958097719E7	1.4977274277215954E7	1.4977274277215956E7	8.770864387245487E7	214888.60038798532	0.3795533945943261	1.3456727656008983E-7	1.0376859245944681E-7	-2.2978932529264615E-8	-21759.788478182327	-1059.6634733096073	-1935.2729835898713	-146.033703234416
83600000	-24932.54606988532	-1256.6445575060898	-23675.90151237923	0.6993162301770358	2018.8239714410556	7.663016627680982	1.8316057872362468	-0.07092721258216172	0.9261792669269775	1.7416169380007909	0.571871409386086	0.7689813117601599	-0.4241071934577374	-1.1377701473059991	-2.723953754155327	-2.510272567492925	-2.0041086129271	-1.4648582094195421	-1.4379967941581837	-0.4998241785918274	-2.001381612785152	-1.718084050863942	-2.8258213413209488	-3.5261853288488023	-4.042439535286198	-4.606431365118959	-4.313602234677405	-4.968035573122121	-3.9130986195586894	-5.384157333918575	-6.12637604594407	1.0	0.4887272173131336	2.3624043424619114	0.30395304252319605	0.09150610573290316	2.438477649700597	0.31493164226821435	0.32370319802376163	0.1905375417976889	0.25445164040176316	0.231307619776787	0.09671302963471202	0.004127821329630485	0.004864985403516475	0.004193720846902906	1.0554661871413495	0.06614820810430032	1.862702133547953E-8	1.6609396603460117E-9	1.6609396603460117E-9	1.7596048116089382E-8	-0.09174334676051625	5.4141146245173305E7	-5110532.573105241	-5110532.573105241	5.7313339880789734E7	257294.63083519926	0.3795535108328617	1.4273917421794805E-7	1.3483880929506756E-7	1.272780823480629E-8	-21751.491470712845	-1059.6634733096073	-1924.4100416663866	-106.66887271908826
83700000	-25028.660648406818	-1336.3573239785833	-23692.303324428234	0.6242661509601208	2018.8990215202728	9.488202784731993	0.2556539480183451	3.07236027996522	2.5376287094429206	1.821496996670719	1.7546402089663773	0.9147768745452097	-0.26070618081613384	-0.7337279245703303	-0.25967702373751267	-0.4812634904928923	-0.9506888809566603	-4.755085596206934	-2.5705794540431297	-2.454913587249167	-2.048007342312415	-3.5689498008728413	-0.361869340831515	1.584655410299109	2.5221086289486547	4.210100514868143	4.184337654399375	4.003605424528817	1.5387845639842337	2.0148570766813907	0.25611513132662456	1.0	0.44355348313765086	2.4070580028736672	0.2101322033615908	0.05413189506367847	2.547617628446763	0.3375067871166066	0.32612899330703454	0.19924007306012506	0.25134236729781034	0.22328856633503066	0.030468303100471408	0.0036217245089404837	0.0032915136622830615	0.0033096027220081265	0.9327382190851822	-0.07625571642324605	2.0089237220538962E-8	-2.6134575342492096E-9	-2.6134575342492096E-9	1.473868462530585E-8	0.151881319369481	5.095328501273696E7	9035015.674509108	9035015.67450911	6.94507451519178E7	196841.86217770784	0.40378120334565637	1.9061075653905936E-7	1.3984362850511356E-7	-2.479701505424216E-8	-21770.735225390374	-1059.6634733096073	-1921.5680990378612	-157.88354138305624
83800000	-24910.817057347656	-1220.599179089633	-23690.217878258023	0.6226702569561002	2018.9006174142767	8.690228686640356	1.3686379100751256	4.584287747147988	3.0678623142072112	2.084544330353385	1.6078127521869245	0.7740877999867295	-0.261801750225464	-1.1239440474901727	-1.8192112260327635	-2.539817874833685	-2.322892528582723	-1.682827872893714	-0.880066294604414	-1.0672376914727106	-1.7007777964306938	-0.9162063434794279	-0.5685196184247863	-2.066601811374813	-2.4015110483523547	-2.244056023810454	-0.8787263678689237	-1.6309271693334104	-2.7309507275187843	-3.416352528975299	-3.3575477526674744	1.0	0.518550700054135	2.329853252748858	0.2686195262051605	0.10336626667005429	2.463604179447688	0.3160060748740598	0.3185979969695737	0.19593217850304429	0.25389963267270355	0.23157019185467886	0.03237254156908266	0.003752682367377325	0.003430766967391093	0.003844525797361262	0.92592408529226	0.02114224673443645	3.8658683684830145E-8	1.6594605671487345E-9	1.6594605671487345E-9	1.5680067952662754E-8	-0.06740148041749755	2.598546035404538E7	-2750105.860952104	-2750105.860952104	6.406628435951018E7	225291.10825477057	0.35045563946570113	3.359528019456664E-7	1.3626337633069997E-7	1.4421091824984408E-8	-21762.561853651878	-1059.6634733096073	-1927.6560246061435	-131.59841342416064
83900000	-24884.139169423317	-1189.9285151151578	-23694.21065430816	1.4557126702909846	2018.0675750009418	8.904890123917834	0.29117400479444544	3.7346393714624098	1.3739385956526768	2.0698825745776164	0.23080238747038975	0.858440259414355	-0.6691184603730711	-2.253358804564627	-2.1310823476382437	-3.134193507313679	-2.881441063027126	-1.542665226284924	-3.2100853541686436	-2.1235156339434402	-0.4695996572066464	0.8843087674630812	0.7687546777130027	1.088961962644588	3.068595057256811	2.0968612755524574	3.7583989324579212	4.749080787210749	1.9065493395372863	5.152203625126344	0.48124739036767566	1.0	0.7076209498841569	2.236042086627634	0.17198918937738852	0.0654633040728598	2.4045990101458923	0.41428545989202437	0.31719601540493886	0.19610904231481927	0.2533848617868869	0.2333100804933555	0.01307714144957357	0.004872808443879241	0.005014070827632595	0.003780570587890991	0.871724806327374	-0.08285940773501944	3.146158927636929E-8	-7.422939205284997E-9	-7.422939205284997E-9	2.263728057197764E-8	0.27814640316400235	3.445003090362023E7	1.129643130961212E7	1.1296431309612118E7	4.7879104532971784E7	208067.37800173907	0.3173902523763421	2.801619956299001E-7	2.0158249619776074E-7	-6.610045801958487E-8	-21774.438181180245	-1059.6634733096073	-1919.7724731279159	-112.35990418792898
84000000	-24890.269009633936	-1220.7894324295125	-23669.479577204424	0.7512281042146071	2018.7720595670182	8.741899709525274	2.748015836102218	1.8521286927351766	1.9974336867316511	1.5971330223031481	0.9206732998339189	0.7901694192073733	0.34146767677727713	-0.9245980011766436	-1.4124275697679065	-2.345352247472177	-2.709779255051315	-2.6495468306801824	-2.838320784807706	-2.2349849422226487	-1.4509542870144791	-1.0625675008975324	-0.8781804590533795	-0.9028288013642576	-2.7627365431609894	-2.3123052373442774	-2.3153707082058355	-2.0084855894184677	-0.3739237807293807	-0.6288818705228645	-0.3707490334742245	1.0	0.5999493433713458	2.774091398911051	0.1544322970059435	0.07587254590271018	2.2797524065813857	0.11590200822752067	0.32728941419651253	0.19081500069072144	0.2471057916471406	0.23478979346562598	0.12014785028263539	0.004738657801644799	0.004797076177882948	0.00408664046172354	0.8718390199870278	-0.10381425610102231	2.522965459082398E-8	-1.526264123405595E-8	-1.526264123405595E-8	4.018793400754001E-8	0.4793207201318116	5.145837403880742E7	1.9542947922996543E7	1.9542947922996543E7	3.2305144189819608E7	236205.67777567037	0.32054762139501325	2.2055511013894716E-7	3.513188886269349E-7	-1.3342447897058218E-7	-21750.260242533117	-1059.6634733096073	-1919.2193346713052	-125.26807179923263
84100000	-24854.510380308708	-1155.3478388451813	-23699.162541463527	0.5664062784309186	2018.9568813928017	6.5901832758480445	0.4222707898876234	-0.5440910724743844	1.1327645700207651	1.093631817395481	1.5876133678292952	0.15675383812585097	-0.9062357375068396	-1.4306297393430982	-3.9165424240870417	-3.4340314705924615	-1.1215712123448847	-0.7408018032294978	-0.9032540956528727	-3.497641817454677	-4.434582157646255	-5.033391670100612	-5.164284585924584	-5.612291324526522	-5.902776911505231	-5.143564872446464	-5.165113833803284	-9.216974438588231	-8.916122913704774	-10.294972299272427	-10.78159647878525	1.0	0.4020653228420249	2.5425960788570956	0.19280017449684556	0.08077345263958852	2.5766706317747965	0.20509433938960417	0.32527111563308325	0.2001589737795161	0.24442775883014095	0.23014215175726005	0.08696802496909951	0.004447706351596124	0.0031061928206075336	0.00446207611718316	0.6814738333612458	0.1339609209382819	4.3329980402816774E-8	-8.341668565837432E-9	-8.341668565837432E-9	3.4994437134710465E-8	0.21421958702494076	2.4188730398480657E7	5765898.483687437	5765898.483687438	2.9950394975651518E7	289557.32195220434	0.30152383020078766	2.8555251219346663E-7	2.3061975435288466E-7	-5.497312467524919E-8	-21762.938339329034	-1059.6634733096073	-1936.2242021344937	-94.27338001655092
84200000	-24748.2625873518	-1069.0623399655915	-23679.20024738621	0.5255974865742278	2018.9976901846585	6.323063304183387	0.625955697999227	0.931194033281474	1.4420191407144585	0.9482161336973756	0.32504266570095	1.225910970441043	-1.7345934636628138	-1.6098837206071774	-3.6381827525448487	-4.850842540341374	-2.8117019358602686	-2.9234032650366304	-3.1247493041884473	-3.5417466165514826	-3.002770081103022	-0.5554172356497524	2.8220422402403855	4.108429971613133	1.5445237343864218	2.5088277687215434	1.3361107745208232	0.6956494492743914	-0.2020213072154613	-1.6529221788178923	-3.247248729115345	1.0	0.5719659421183634	2.4266682227097602	0.3864827453047135	0.033530274182587694	2.2530980319897953	0.3282547836947357	0.32073429266869247	0.20515344213837916	0.2446497304347573	0.2294625347581713	0.023896897916091155	0.007486318291361338	0.009599900256762462	0.005273355696501405	1.0446320277445766	-0.00434377790537149	3.918767265057318E-8	-1.5178305804459592E-8	-1.5178305804459592E-8	6.144029285220751E-8	0.30932991639353746	2.8218296501806322E7	6971091.993581536	6971091.993581537	1.799811352998571E7	319145.36607061594	0.30215675521550145	2.477861349131902E-7	3.884908611320742E-7	-9.597338845185216E-8	-21746.770852279322	-1059.6634733096073	-1932.4293951068883	-62.48022964524213
84300000	-24838.743945846647	-1144.1149060754256	-23694.629039771222	0.834228221168061	2018.6890594500646	7.299534729729631	0.4489429997880813	2.790849577974275	1.7061427485238227	1.608319633022671	0.39529359983181045	0.17380992134426365	-0.6265415483607282	-1.7608560543261023	-4.937948691729483	-4.926560931114843	-1.8079550171394572	0.10272272736589505	0.6773678343060627	2.1125642950217425	1.5573722448894731	0.9376868477620436	0.4249797270513628	0.6169565827087453	-1.2813764091625692	-2.3265409635436387	-3.4027957478776307	-3.4417930790476934	-4.14959527459507	-3.000654201969108	-1.925736495745976	1.0	0.5164419072314996	2.6671408850564395	0.16535713999959353	0.021700822613883397	2.4015723124250794	0.22778693267345987	0.3274159029678528	0.19439419834878735	0.24616696151235112	0.23202293717100866	0.06968726753116102	0.004799124080515649	0.0030420282575348554	0.004341024097712333	0.6007587185074225	0.009522527587679934	3.754519729053712E-8	-1.537828240272381E-8	-1.537828240272381E-8	4.3805334872217276E-8	0.3791989570532305	3.1107581762474485E7	1.0920614546256052E7	1.0920614546256054E7	2.666205606943924E7	263681.03247996664	0.27518452757086326	2.7406247155682657E-7	3.1975856324718653E-7	-1.122543064822725E-7	-21761.841117737644	-1059.6634733096073	-1932.7879220335797	-100.8031060685145
84400000	-24825.702866674972	-1155.8964380873265	-23669.806428587646	0.4768162163943904	2019.0464714548384	6.534375885269268	0.16499135572136706	1.6361511712938763	-0.5534401592015841	1.2894578502906535	0.6373620270281043	1.085188269641867	-1.6300789607017359	-3.040587366337073	-4.098566334340874	-8.58067022730119	-9.320031073019098	-9.38161317447223	-11.367406870908793	-12.098581823498858	-13.28382195086494	-15.405511549642743	-13.07321501962443	-11.461894011340508	-5.614145984965008	-5.307784015273144	-3.5514758826024657	-0.3825811158368566	1.3304975958336218	5.359951451040143	9.733107023726019	1.0	0.4394428592066568	2.2238391025788857	0.2142506063212497	0.13416517286755125	2.6720476705724763	0.3162545884531345	0.3202455584497019	0.20397635451578738	0.2476493810000431	0.22812870603446753	0.08529535529497957	0.004775915018812056	0.005328241214538648	0.00483032895335921	0.9997857793526498	-0.002929340724794269	4.5703819289060974E-8	4.26247145823884E-9	4.26247145823884E-9	5.4145070093650466E-8	-0.08568519252487962	2.204183962829542E7	-1735203.4477041843	-1735203.4477041848	1.8605502835764416E7	295120.42176310916	0.27903487040486963	2.986459346271445E-7	3.5380424032616383E-7	2.785259070836441E-8	-21755.63908875218	-1059.6634733096073	-1914.1673398354649	-76.82004834802055
84500000	-24863.791151872407	-1196.9753422776116	-23666.815809594795	0.47728954135481527	2019.045998129878	6.58541040179886	0.981711296003354	0.83413679228544	1.5384519223030013	2.4879376971200555	0.39304552997073333	0.351736801173132	-0.8059777941041134	-2.2388679284521076	-2.879649893036209	-2.367017269469875	-3.6792090953770384	-6.123033286956285	-7.015530095569696	-5.74053861245572	-7.893252185292484	-5.804250845333059	-6.580469415630884	-6.850652490133873	-5.255961860235872	-7.400491861312732	-7.666957532340096	-9.922051252475702	-11.24582737279026	-12.389253159004138	-10.392517318159367	1.0	0.462851026820275	2.68015144921001	0.14539333054995576	0.04222215854002445	2.3686570344390305	0.3007250004406596	0.31917708378425946	0.20280384203803806	0.25295854189248007	0.22506053228522227	0.03853399625862577	0.004734607163357182	0.0047368680151726175	0.004340220592064892	0.9882927048409278	-0.09224921805971494	3.4613445181523376E-8	-7.1276693252426165E-9	-7.1276693252426165E-9	4.1406752464409155E-8	0.18827365083328865	2.9952223048726726E7	5155911.264249414	5155911.264249414	2.5038177805733334E7	310970.76619025087	0.3201800603153564	2.2794374194049867E-7	2.7268045838383065E-7	-4.6938627715035394E-8	-21740.91496003285	-1059.6634733096073	-1925.9008495619441	-107.12152948370476
84600000	-24887.30692916287	-1200.198426971116	-23687.108502191753	0.48397387239370104	2019.039313798839	6.7776792791883125	0.5056652891741782	-0.5188062547553788	-0.3374090312801383	1.0465679795145908	0.44515063000483296	0.5531788451171846	-0.7983991904743282	-2.5501120291809194	-3.967840904800253	-5.203423909582044	-4.985318762778214	-2.2621890375251166	-3.7690409719933613	-5.381442593503865	-8.545892069811934	-7.62979937428627	-8.858580702638461	-7.964276660636887	-8.167196592686803	-7.040319550606268	-7.757854336399012	-8.20320684254205	-9.484974474425698	-8.433021653661232	-9.067244498008236	1.0	0.5209806266103557	2.690965104717543	0.17141450698732408	0.03581540543555367	2.377703037342988	0.2031213189061915	0.33669905167644126	0.19296917464004243	0.24179817655627847	0.228533597127238	0.0749251713484143	0.0048225085914642375	0.005385347673764549	0.0048816594885690125	1.047793672957449	-0.034382418471011776	1.672624096629547E-8	-6.8822774878265334E-9	-6.8822774878265334E-9	1.8438615769668823E-8	0.39189421014469417	7.063440385633639E7	2.636453699123006E7	2.636453699123006E7	6.407466125278083E7	289816.2219068855	0.31649438293849863	1.1336509681597151E-7	1.2497102403899925E-7	-4.664586952286609E-8	-21751.60136904024	-1059.6634733096073	-1935.5071331515128	-98.25792730154475
84700000	-24925.78875623001	-1251.5451823159067	-23674.243573914104	0.7527132862389813	2018.7705743849938	7.886940266268009	0.2402882857078322	-1.4602322606049494	0.7657459787400472	1.5767126948287138	0.9051358251705173	1.312390536295813	-0.7492975797536108	-1.7334919466327525	-4.767437086087084	-2.892535198489441	-3.9702780450489197	-2.871013738461192	1.3886245098122412	2.8527368206860113	-1.998270987232916	-1.4506922699385272	-1.1440579831695536	-1.4435477448518124	-5.552511182455731	-9.940395373323629	-10.96007694241506	-10.550335907983097	-10.767174338264534	-11.388997180991357	-9.784482956895786	1.0	0.4000042752626377	2.618166015190691	0.2237714140497301	0.049632772671977035	2.368443798417153	0.3399817244077692	0.3247889393489329	0.19667745050590696	0.24724097910680282	0.23129263103835732	0.06379972798949245	0.005952736463444348	0.007340120530405971	0.00413049851022265	0.9978708196427906	0.005273506804108603	2.1991904924750326E-8	-1.4282820359381312E-9	-1.4282820359381312E-9	1.686867347475882E-8	0.07415528074325223	4.5722706394477345E7	3871372.593430274	3871372.5934302737	5.960927594183551E7	244186.54518801544	0.3374909326419809	1.7344884048295106E-7	1.3304222006660242E-7	-1.1264775100827698E-8	-21746.13805108733	-1059.6634733096073	-1928.1055228267733	-103.0932433103189
84800000	-24890.417409918395	-1200.1426937592225	-23690.274716159172	0.6609095634964712	2018.8623781077363	7.172797344310196	1.1963568064727823	2.3233718642728793	1.347947055469651	0.6071381024797273	1.8975525087806062	0.5597642681367427	-1.0139448907168365	-1.920585339102022	-3.1470653106059285	-3.4861351394155893	-3.1151797904363088	-3.3670268512086827	-2.7148775863407666	-3.0570292994950767	-2.343504474723484	-2.4815400277454174	-3.9424974076562807	-4.327825971606449	-4.908234730897156	-5.429170789867132	-5.271953011043324	-5.98582631082542	-5.808948007422682	-5.169267222465825	-4.819158247266271	1.0	0.32370520456172347	2.3017315636557187	0.20533081875664916	0.05102560405106729	2.7657624531784832	0.3524443557963155	0.3264041158560775	0.20190600414099266	0.24688969168714298	0.2248001883157869	0.0601620169055389	0.005172959724791529	0.004551868603695404	0.004582651406789531	0.8050080301328141	-0.005427287515416616	2.5266966345415638E-8	-2.704214831187696E-9	-2.704214831187696E-9	2.0954028599398318E-8	0.11752516598413432	4.013167226341041E7	5179178.925917594	5179178.925917595	4.839191698411434E7	277920.0776498859	0.32595779476820175	1.812348291011724E-7	1.5029900069036416E-7	-1.9396784959587353E-8	-21752.42063689016	-1059.6634733096073	-1937.8540792690094	-80.00881302984318
84900000	-24898.710319414662	-1208.9318294841753	-23689.778489930486	0.6183199852161245	2018.9049676860166	7.0188761737781205	1.677255097638455	3.635899833798109	3.1050056850364856	1.1866450668268185	0.9814701941362147	0.5987220603595733	-0.960925309978564	-1.8803050114613928	-2.8592083112777913	-3.2685700332505925	-2.4046214293204744	-2.419831216224573	-2.8221119773973555	-2.682803111191241	-2.2378552023422147	-2.1382532896002386	-0.23485882691094728	-0.8542351233208956	-0.2502137634854913	0.2799755186677966	1.416658694743202	2.2363469600127828	2.6322602154689214	1.167681266208326	0.8245810593058569	1.0	0.5176599928112195	2.353977472121013	0.196645180908104	0.06933308859592269	2.4906506270981157	0.371733638465582	0.3276898995793095	0.20004753144779894	0.24795338530092023	0.2243091836719718	0.043006595143641815	0.005131722274496366	0.0037588519550344475	0.004700627703371233	0.6553191098522043	-0.06413960773842825	2.1622987955133407E-8	-2.61327681545257E-10	-2.61327681545257E-10	2.395346576639245E-8	0.011482683188859836	4.625317608628762E7	504613.2108236663	504613.2108236663	4.175311744673214E7	257983.23353747756	0.3679434786080942	1.5176907496417715E-7	1.6812641014714184E-7	-1.8342266375466806E-9	-21763.380511890362	-1059.6634733096073	-1926.3979780401237	-96.531357915489
85000000	-24940.74891485827	-1240.7977350953179	-23699.951179762953	0.9586182993934687	2018.5646693718393	8.43203949391704	0.11744167095792556	1.9837075592151026	1.3716604695078474	0.17403705588109325	-0.005132903048798099	0.2598025570126976	0.8209477860255646	-1.854040784259424	-3.6360270374193635	-3.549447931007596	-2.8345312910664746	-0.1470537939608021	4.191426164628096	2.7940885656480967	7.494504735074866	4.783928379996115	5.405389285680524	6.267524965388142	3.39101739624635	0.10404899172082586	2.1893197779120537	3.0044124919624737	-1.992490251108489	-5.509844847136393	-6.597734961036736	1.0	0.5478357720001631	2.2401614202747195	0.20027638209782178	0.05121366325964336	2.7364054687891612	0.22410729357844794	0.3224050499915257	0.19714910543173497	0.2529189745229285	0.22752687005381106	0.18081915787355107	0.004123440183314937	0.0030781460359136504	0.003854869960023138	0.6989315596401663	-0.02482305192519781	1.4919376941192415E-8	-4.669835228197031E-9	-4.669835228197031E-9	1.4665987294788075E-8	0.3156970775112378	7.444662406975032E7	2.3704743548005696E7	2.3704743548005693E7	7.5732865723303E7	220908.32920611784	0.360433482647229	1.2580077559276965E-7	1.2366418408693858E-7	-3.9376235074242464E-8	-21767.876765860856	-1059.6634733096073	-1932.0744139020965	-103.97732550655294
85100000	-24929.563862015937	-1222.7862070121118	-23706.777655003825	0.5299679583472712	2018.9933197128855	6.609709096629542	0.3438086371341258	3.629448541389487	1.623193420355847	2.3653047278612145	-0.07189260255369351	0.2885743553214025	-0.825954313122335	-1.8717467484968877	-3.0030283157444213	-1.6080203678844955	-2.2611966594357007	0.1949381287471592	-1.9993593401563254	-1.999577186153291	-4.6225891687285126	-3.823238200352371	-4.194466683866569	-5.477948092926987	-5.196100397448442	-2.740166227822426	0.287277508132195	-1.2474784294514072	-2.895899411024603	-2.0447403450012662	-2.117602869850546	1.0	0.6874368255051507	2.199657987987393	0.20113551539128557	0.032723620855095684	2.6287717636924794	0.25027428656855333	0.3283190729527154	0.19403242228827444	0.24917173954494978	0.2284767652140608	0.025261181961668697	0.004682029947518231	0.0037786000691050208	0.0050711079768137515	0.7018971925959607	-0.10981936029642018	1.960971734738731E-8	-3.024643010183721E-9	-3.024643010183721E-9	1.7360035493162513E-8	0.1639317791113202	5.2403394999119885E7	9130255.664305095	9130255.664305096	5.919433542523409E7	300661.2071482503	0.3168654811919268	1.2961452713336003E-7	1.1474478451696799E-7	-1.99920104184683E-8	-21766.523334345995	-1059.6634733096073	-1940.254320657831	-105.45432117468792
85200000	-24884.504140160305	-1213.8844064701764	-23670.619733690128	0.6600375342594269	2018.8632501369734	6.441092471272948	0.20457253926607671	4.825827539223818	3.60759327881755	1.370358028048329	0.7713477724886428	-0.051364777867224126	-0.6111606572189505	-2.148315379501902	-4.189941570903444	-6.402564232822547	-5.299738949024732	-5.996499904320115	-2.4605512327956083	0.6222514552794791	0.7084421177481837	0.15155839767356583	-1.7261434791100265	-1.9992906648652973	-1.365765234539539	-2.005234806748521	-3.843265609280845	0.22249680573247366	2.4643966595474827	2.396645142331029	1.8021090406794054	1.0	0.46870327371749543	2.358660098595201	0.23566101446955462	0.06601249519545514	2.4843066405313503	0.3866564774908995	0.32007691331258775	0.19690305748639605	0.25089555609841085	0.23212447310260598	0.05244009235673031	0.005292633724626922	0.004610634293065278	0.005255222198313883	0.7662547146503367	-0.015584650806267834	2.3776572458942963E-8	-7.820897481487145E-9	-7.820897481487145E-9	2.2132680754210366E-8	0.34092979625573683	4.7589707166191354E7	1.6816499774884846E7	1.6816499774884842E7	5.112440437300274E7	308704.8491879932	0.3452817156141965	1.5314710185797324E-7	1.4255864337503207E-7	-5.037512388660441E-8	-21744.427724789795	-1059.6634733096073	-1926.1920089003315	-101.39157401106681
85300000	-24860.374878661576	-1171.6051406970582	-23688.769737964518	0.4776077439316266	2019.045679927301	6.089049929358835	0.4274980112629118	-2.0016879944154296	-0.7033001430952828	2.3565040453939927	-0.031865955787142394	0.40803694318109607	-1.4393109009884753	-2.2994869010518815	-4.6106199996338635	-5.646215542507908	-5.143687739287011	-5.605374231510285	-7.6998399209590405	-6.555383900572214	-3.9439056298316966	-3.114844571057577	-3.1111441986820667	-5.096262536155017	-6.598597227800474	-8.377476614950142	-8.024682244019811	-7.874601738444292	-10.575496409187402	-12.009779280390072	-9.823722979296031	1.0	0.5983999675283074	2.319336901834416	0.15218621123709244	0.017876226162026533	2.538540985714763	0.3736597075233512	0.32270535884373086	0.1998105567704297	0.2425654585486535	0.23491862583718667	0.023342392023539677	0.0058959833915548454	0.007312240289687165	0.005312763269776194	1.2160654472943242	0.013895931441613676	1.7260562795871046E-8	-5.116310614111997E-9	-5.116310614111997E-9	2.066096993215403E-8	0.2709281141102146	6.252500131322372E7	1.5483170873230243E7	1.5483170873230241E7	5.223456183435348E7	317735.8943134091	0.3149967520704848	1.0510042867289234E-7	1.258056775058675E-7	-3.1153470783436515E-8	-21744.84748487054	-1059.6634733096073	-1943.9222530939787	-77.86523651504763
85400000	-24935.58143978672	-1238.5090807799188	-23697.072359006805	0.5594282322489146	2018.963859438984	7.547236569698614	0.36671726279237205	3.119206406764105	1.8563737936329199	1.8762123508037412	0.9472268764975124	0.3667289015212115	-0.19310437137028225	-1.2587624548266874	-2.581161346032587	-3.008716736226113	-3.5318239657939863	-0.8284552633777036	-2.8305877260551298	-4.066745070794062	-4.533822381839269	-2.591371128849403	-1.5806139532752244	-2.011346742810943	-4.535173150400645	-4.024047270733852	-4.70359688051605	-6.094013491532751	-7.19263730451065	-8.379589073209985	-8.953729099716213	1.0	0.5303400122157558	2.4925597789421463	0.2279270132048976	0.0882708922302731	2.3602218640400214	0.3006804393668623	0.3237781831264245	0.20112973579397514	0.24899334394299608	0.22609873713660528	0.0733962248528373	0.003594586500297592	0.0033275513825760366	0.0038176990191921925	0.9313527695491013	-0.018755095859188945	2.0662432307875733E-8	-2.968767433121552E-9	-2.968767433121552E-9	1.495733791171809E-8	0.16887225501823264	4.981770605366976E7	9887934.8850633	9887934.885063302	6.881939721781445E7	259062.06459429942	0.3472063568968174	1.5594426473292187E-7	1.1288656767265826E-7	-2.2405990138185262E-8	-21765.021355200548	-1059.6634733096073	-1932.0510038062555	-119.5051785466776
85500000	-24920.259467347474	-1211.29190949738	-23708.967557850094	1.1805409311017558	2018.342746740131	8.584962815557246	0.30139301696867055	4.160483913325032	2.979536144901324	1.9532109866207688	0.436073668618137	1.304562979546824	-0.9690593735603138	-2.5009058827476793	-3.6775797935562045	-3.4904492186576377	-1.5989219901056577	0.4149202025502621	-0.6777639116127385	-0.8551582180934995	1.6169227555220422	3.285993306649127	4.762336842907082	6.867323198134033	5.154465932438114	2.5391146571777576	4.6351991092116	4.67303724908548	2.1342202918975914	3.945580178510433E-5	-1.062294779123427	1.0	0.49943809041266585	2.4831975824081454	0.17571876481404697	0.048690580042996666	2.465403986904601	0.32755099541749877	0.3267172508828063	0.2009601935239257	0.24532290218988242	0.2269996534033863	0.0605434255638115	0.0046260718144517515	0.003825883652881296	0.00412053005663997	0.8136241988562316	-0.015265993105604909	2.4971866464853148E-8	-4.801728448988201E-9	-4.801728448988201E-9	2.186135052898456E-8	0.20551030319594368	4.181092734093198E7	9183546.04969856	9183546.04969856	4.775994479138559E7	240932.12326149037	0.31802070819734474	2.1438254503582524E-7	1.876788813891952E-7	-4.122266018496707E-8	-21776.89478093407	-1059.6634733096073	-1932.072776916021	-106.87399290853726
